,Unnamed: 0,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
16462,16462,48,7,212954,12,14,2,10,0,4,1,15024,0,40,39
16463,16463,21,4,56582,1,7,4,8,3,4,1,0,0,50,39
16464,16464,67,2,176931,5,4,6,8,1,4,0,0,0,20,39
16465,16465,39,6,188571,1,7,2,14,0,4,1,0,0,40,39
16466,16466,52,1,312500,8,11,0,5,1,4,0,0,0,40,39
16467,16467,25,4,278404,9,13,4,10,1,4,1,0,0,40,39
16468,16468,27,6,114225,15,10,4,4,1,4,1,0,0,60,39
16469,16469,18,4,184016,1,7,4,12,3,4,0,0,0,20,39
16470,16470,41,2,183009,11,9,2,14,0,2,1,0,0,40,39
16471,16471,59,4,205759,10,16,4,10,1,4,1,0,0,50,39
16472,16472,23,4,462294,7,12,4,8,3,2,1,0,0,44,39
16473,16473,42,4,102085,11,9,0,8,3,4,0,0,0,15,39
16474,16474,54,6,83311,14,15,2,10,0,4,1,0,0,30,39
16475,16475,39,4,248694,11,9,4,3,1,4,1,0,0,60,39
16476,16476,57,2,190747,6,5,2,8,0,4,1,0,0,40,39
16477,16477,51,4,162988,0,6,0,8,4,4,0,0,0,25,39
16478,16478,31,6,156890,5,4,2,3,0,4,1,0,0,40,39
16479,16479,24,4,310380,15,10,3,1,3,2,0,0,0,45,39
16480,16480,35,4,172186,15,10,4,3,3,4,1,0,0,40,39
16481,16481,26,4,311497,9,13,4,4,1,4,0,0,0,40,39
16482,16482,42,5,443508,10,16,2,10,0,4,1,0,0,45,39
16483,16483,31,4,152156,11,9,2,3,0,4,1,0,0,45,39
16484,16484,46,4,155890,9,13,2,14,0,4,1,0,0,40,39
16485,16485,38,7,312528,9,13,2,4,0,4,1,0,0,37,39
16486,16486,51,4,282744,9,13,2,5,0,4,1,0,0,40,2
16487,16487,27,4,205145,11,9,2,7,0,4,1,0,0,40,39
16488,16488,33,0,119918,9,13,4,0,1,2,1,0,0,45,0
16489,16489,22,4,401451,15,10,2,14,0,4,1,0,0,48,39
16490,16490,72,0,173427,11,9,2,0,0,4,1,0,0,40,5
16491,16491,25,4,189027,9,13,4,6,3,4,1,0,0,40,39
16492,16492,58,6,35551,9,13,2,4,0,4,1,0,0,70,39
16493,16493,23,4,42706,15,10,4,10,1,4,1,0,0,45,39
16494,16494,63,4,106910,4,3,6,8,2,1,0,0,0,19,30
16495,16495,23,4,53245,6,5,5,8,1,4,1,0,0,40,39
16496,16496,51,4,221672,12,14,2,12,0,4,1,15024,0,50,39
16497,16497,75,4,71898,13,1,4,9,1,1,0,0,0,48,30
16498,16498,52,4,222107,15,10,0,12,4,4,0,0,0,50,39
16499,16499,69,4,277588,11,9,2,12,0,4,1,0,0,10,39
16500,16500,52,4,178983,10,16,2,10,0,4,1,0,0,40,0
16501,16501,40,1,391744,11,9,4,1,4,2,0,0,0,40,39
16502,16502,34,4,418020,10,16,2,10,0,4,1,0,0,50,39
16503,16503,21,7,39236,15,10,4,10,1,4,0,0,0,8,39
16504,16504,30,4,86808,9,13,4,10,2,4,0,0,0,40,39
16505,16505,46,4,147640,4,3,2,14,0,0,1,0,1902,40,39
16506,16506,21,4,184756,15,10,4,1,3,4,0,0,0,16,39
16507,16507,44,4,191256,11,9,2,7,0,4,1,0,0,40,39
16508,16508,51,7,105943,11,9,2,1,5,4,0,3908,0,40,39
16509,16509,40,4,101272,11,9,0,1,1,4,0,0,0,32,39
16510,16510,33,7,175023,11,9,2,11,0,4,1,0,0,37,39
16511,16511,22,6,357612,11,9,2,3,0,4,1,0,0,60,39
16512,16512,23,4,82777,11,9,2,4,0,4,1,0,0,30,39
16513,16513,75,6,218521,15,10,3,3,1,4,1,0,0,30,39
16514,16514,55,4,179534,1,7,6,6,4,4,0,0,0,40,39
16515,16515,24,0,33339,15,10,4,0,3,4,1,0,0,20,39
16516,16516,45,4,148549,15,10,0,3,1,4,1,27828,0,56,39
16517,16517,31,4,198069,11,9,4,8,3,4,1,0,0,24,39
16518,16518,49,4,236586,11,9,2,1,0,4,1,0,0,40,39
16519,16519,26,2,167261,9,13,4,10,1,4,0,0,0,40,39
16520,16520,61,4,160942,12,14,2,12,0,4,1,3103,0,50,39
16521,16521,44,4,107584,12,14,2,1,0,4,1,3908,0,50,39
16522,16522,28,2,251854,15,10,4,1,4,2,0,0,0,40,39
16523,16523,79,0,163140,11,9,2,0,0,4,1,0,0,40,39
16524,16524,51,4,302579,11,9,0,8,2,2,0,0,0,30,39
16525,16525,44,5,64632,10,16,2,10,0,4,1,0,0,60,39
16526,16526,24,4,83141,9,13,4,4,1,4,1,0,0,40,39
16527,16527,46,5,326048,15,10,2,4,0,4,1,0,0,40,39
16528,16528,36,4,83471,11,9,6,8,4,1,0,0,0,20,39
16529,16529,23,4,170070,2,8,4,8,1,4,0,0,0,38,39
16530,16530,25,4,207875,5,4,2,6,0,4,1,0,0,40,26
16531,16531,48,4,119722,15,10,2,12,0,2,1,0,0,8,39
16532,16532,18,4,335665,1,7,4,8,2,2,0,0,0,24,39
16533,16533,25,4,212522,11,9,4,3,2,4,1,0,0,40,39
16534,16534,19,4,42069,11,9,4,14,3,4,1,2176,0,45,39
16535,16535,26,0,131777,9,13,2,0,0,4,1,0,2002,40,39
16536,16536,33,4,236396,11,9,4,1,3,4,1,0,0,35,39
16537,16537,42,4,159911,11,9,0,8,4,4,0,0,0,40,39
16538,16538,22,4,133833,15,10,4,1,3,4,0,0,0,40,39
16539,16539,36,4,226947,9,13,2,10,0,4,1,0,0,40,39
16540,16540,33,4,174201,11,9,4,6,3,4,1,0,0,40,39
16541,16541,34,6,49707,11,9,2,4,0,4,1,0,0,70,39
16542,16542,33,4,201988,12,14,2,10,0,4,1,0,0,45,39
16543,16543,62,6,162347,14,15,2,10,0,4,1,0,0,15,39
16544,16544,30,4,182833,15,10,4,4,3,2,0,0,0,40,39
16545,16545,22,4,383603,15,10,4,1,3,4,0,0,0,40,39
16546,16546,34,4,70466,8,11,0,3,1,4,1,0,0,40,39
16547,16547,43,4,184846,11,9,6,7,4,4,0,0,0,60,39
16548,16548,25,4,176756,9,13,4,3,3,4,1,0,0,40,39
16549,16549,35,4,112512,11,9,6,8,3,4,0,0,0,40,39
16550,16550,28,4,137296,7,12,4,8,1,2,0,0,0,40,39
16551,16551,28,4,37821,15,10,0,12,4,4,0,0,0,45,39
16552,16552,25,4,295108,11,9,4,6,4,2,0,0,0,25,39
16553,16553,40,4,408717,11,9,2,3,0,4,1,0,0,40,39
16554,16554,35,4,255635,6,5,2,3,0,3,1,0,0,40,26
16555,16555,48,6,177783,5,4,4,5,1,4,1,0,0,50,39
16556,16556,63,6,179400,11,9,2,3,0,4,1,2290,0,20,39
16557,16557,31,4,240283,9,13,2,1,5,4,0,0,0,40,39
16558,16558,36,4,410034,7,12,2,3,0,4,1,0,0,45,39
16559,16559,39,4,180667,15,10,2,7,0,4,1,0,0,40,39
16560,16560,24,4,196332,11,9,4,8,3,2,0,0,0,40,39
16561,16561,32,2,159187,9,13,4,10,1,4,1,0,0,35,39
16562,16562,46,4,225065,13,1,2,7,5,4,0,0,0,40,26
16563,16563,19,4,178147,11,9,4,12,3,4,1,0,0,35,39
16564,16564,30,4,272669,15,10,4,13,1,1,1,0,0,40,39
16565,16565,35,4,347491,8,11,4,3,1,4,1,0,0,40,39
16566,16566,23,0,146399,9,13,4,0,1,4,1,0,0,55,39
16567,16567,33,4,75167,11,9,2,14,0,4,1,0,0,55,39
16568,16568,25,4,133373,11,9,5,3,1,4,1,0,0,40,39
16569,16569,64,2,84737,11,9,2,8,0,1,1,0,0,35,39
16570,16570,18,4,96483,11,9,4,8,3,1,0,0,0,20,39
16571,16571,59,4,368005,1,7,2,3,0,4,1,0,0,40,39
16572,16572,45,7,36032,11,9,0,11,4,2,0,0,0,40,39
16573,16573,30,4,174215,10,16,4,10,1,4,0,0,0,15,39
16574,16574,24,4,228772,4,3,4,7,2,4,0,0,0,40,26
16575,16575,22,4,242912,11,9,4,8,4,4,0,0,0,35,39
16576,16576,49,5,86701,15,10,2,3,0,1,1,0,0,56,39
16577,16577,35,4,166549,2,8,2,7,0,4,1,0,0,40,39
16578,16578,48,2,121622,12,14,4,10,4,4,0,0,1380,40,39
16579,16579,18,4,201613,2,8,4,12,3,4,0,0,0,20,39
16580,16580,35,4,29874,15,10,2,6,0,4,1,0,0,40,39
16581,16581,27,4,168138,11,9,4,4,3,4,1,0,0,40,39
16582,16582,28,4,162404,9,13,4,3,1,2,1,0,0,60,39
16583,16583,21,0,162160,15,10,4,0,3,1,1,0,0,40,36
16584,16584,26,4,139116,15,10,4,8,3,2,0,0,0,50,39
16585,16585,44,4,192381,9,13,2,10,0,4,1,0,1848,40,39
16586,16586,39,4,370585,11,9,5,7,1,2,1,0,0,40,39
16587,16587,40,7,151038,9,13,0,3,1,4,1,0,0,40,39
16588,16588,70,6,36311,9,13,2,10,0,4,1,20051,0,35,39
16589,16589,34,4,271933,12,14,4,4,4,4,0,0,0,50,39
16590,16590,34,4,182401,7,12,0,1,1,2,1,0,0,40,39
16591,16591,66,4,234743,15,10,2,4,0,4,1,0,0,50,39
16592,16592,40,4,182140,11,9,5,14,4,2,1,0,0,40,39
16593,16593,61,6,215591,11,9,2,4,0,4,1,0,1887,40,39
16594,16594,59,6,96459,5,4,2,3,0,4,1,0,0,40,39
16595,16595,28,0,205562,12,14,4,0,1,2,0,0,0,40,39
16596,16596,47,4,188081,11,9,2,7,0,4,1,0,0,40,39
16597,16597,33,7,121245,9,13,2,10,0,4,1,0,0,60,39
16598,16598,18,4,127273,1,7,4,8,2,4,1,0,0,20,39
16599,16599,25,4,114345,6,5,4,3,4,4,1,914,0,40,39
16600,16600,22,4,341227,15,10,4,1,1,4,1,0,0,20,39
16601,16601,40,2,166893,9,13,2,11,0,2,1,0,0,40,39
16602,16602,68,0,65730,11,9,2,0,0,4,1,0,0,25,39
16603,16603,30,4,145231,7,12,0,1,3,4,0,0,1762,40,39
16604,16604,73,6,102510,5,4,2,5,0,4,1,6418,0,99,39
16605,16605,45,6,285335,5,4,2,3,0,4,1,0,0,10,39
16606,16606,23,4,177087,1,7,4,1,4,2,1,0,0,35,39
16607,16607,40,4,240504,9,13,2,12,0,4,1,0,0,45,39
16608,16608,39,4,218490,9,13,2,4,0,4,1,0,1977,40,39
16609,16609,23,4,384651,15,10,2,6,0,4,1,0,0,40,39
16610,16610,51,4,189551,11,9,0,3,3,2,1,0,0,40,39
16611,16611,53,4,194791,11,9,2,5,0,4,1,0,0,45,39
16612,16612,24,4,194630,9,13,4,13,1,4,1,0,0,35,39
16613,16613,53,4,177647,9,13,0,4,4,4,1,0,0,40,39
16614,16614,49,6,51620,10,16,2,10,0,4,1,0,0,60,39
16615,16615,34,4,251421,11,9,2,3,0,4,1,0,0,40,39
16616,16616,37,6,180477,11,9,2,3,0,4,1,0,0,47,39
16617,16617,40,7,391736,8,11,2,3,0,4,1,0,0,40,39
16618,16618,23,7,170091,15,10,4,10,3,4,0,0,0,6,39
16619,16619,36,4,175360,12,14,4,1,1,4,1,13550,0,50,39
16620,16620,35,4,276153,9,13,4,13,1,1,0,4650,0,40,39
16621,16621,53,1,105788,9,13,0,4,4,2,0,0,0,50,39
16622,16622,42,2,248476,15,10,0,14,1,4,1,0,0,65,39
16623,16623,32,4,168443,12,14,2,4,5,4,0,0,0,40,39
16624,16624,33,4,120201,11,9,0,1,3,3,0,0,0,65,39
16625,16625,59,4,114678,11,9,4,3,1,2,1,0,0,60,39
16626,16626,36,4,167440,15,10,2,7,0,4,1,0,0,44,39
16627,16627,37,6,265266,14,15,2,10,0,4,1,0,0,40,5
16628,16628,31,4,212235,15,10,4,12,1,4,1,0,0,45,39
16629,16629,46,4,44671,9,13,2,11,0,4,1,0,0,40,39
16630,16630,44,7,87282,9,13,4,10,1,1,0,0,0,38,39
16631,16631,27,4,112754,9,13,2,4,0,4,1,0,1485,60,39
16632,16632,29,6,322238,11,9,4,5,1,4,1,0,0,40,39
16633,16633,39,4,65382,15,10,2,4,0,4,1,0,0,40,39
16634,16634,62,6,115176,11,9,2,5,0,4,1,0,0,65,39
16635,16635,48,6,162236,12,14,6,4,4,4,0,0,0,40,0
16636,16636,42,4,409902,11,9,4,4,4,2,0,0,0,25,39
16637,16637,60,2,204062,12,14,2,10,0,4,1,0,0,48,39
16638,16638,35,4,283305,9,13,4,4,1,4,0,0,0,40,39
16639,16639,39,4,435638,15,10,4,7,1,4,1,0,0,40,39
16640,16640,34,5,114733,7,12,2,1,5,4,0,0,0,36,39
16641,16641,22,4,162343,15,10,4,1,2,2,1,0,0,22,39
16642,16642,18,0,195981,11,9,6,0,3,4,1,0,0,40,39
16643,16643,44,4,79531,8,11,2,3,0,4,1,0,0,40,39
16644,16644,44,7,395078,11,9,0,1,1,4,0,0,0,40,39
16645,16645,49,2,159641,9,13,0,4,4,4,0,0,625,40,39
16646,16646,21,4,159567,11,9,4,7,1,4,1,0,0,50,39
16647,16647,49,4,133917,8,11,4,12,2,2,1,0,0,40,0
16648,16648,52,4,196894,1,7,5,6,4,4,1,0,0,40,39
16649,16649,39,2,132879,9,13,2,10,0,4,1,0,1887,40,39
16650,16650,23,4,190290,9,13,4,10,3,4,1,0,0,40,39
16651,16651,54,4,102828,11,9,2,3,0,4,1,0,0,49,39
16652,16652,31,4,128493,11,9,0,8,1,4,0,0,0,25,39
16653,16653,30,7,290677,12,14,4,1,1,2,0,0,0,20,39
16654,16654,21,4,283757,15,10,4,12,3,4,1,0,0,40,39
16655,16655,38,2,169104,9,13,2,11,0,1,1,0,0,40,30
16656,16656,51,4,171409,15,10,2,14,0,4,1,0,0,40,39
16657,16657,34,6,319165,10,16,2,10,0,4,1,0,0,50,39
16658,16658,22,4,203182,9,13,4,4,4,4,0,0,0,30,39
16659,16659,20,0,211968,15,10,4,0,3,4,0,0,0,45,39
16660,16660,26,4,215384,9,13,4,4,1,4,1,0,1974,55,39
16661,16661,26,4,166666,15,10,4,8,1,4,0,0,0,35,39
16662,16662,41,4,156566,15,10,2,3,0,4,1,0,0,40,39
16663,16663,35,4,140564,9,13,2,12,0,4,1,0,0,40,39
16664,16664,27,2,322208,15,10,4,14,3,4,1,0,0,40,39
16665,16665,65,4,420277,15,10,2,11,0,4,1,0,0,40,39
16666,16666,31,4,123430,1,7,2,5,0,4,1,0,0,65,26
16667,16667,45,5,151584,14,15,2,10,0,4,1,0,0,35,39
16668,16668,37,6,348960,7,12,2,14,0,4,1,0,0,50,39
16669,16669,47,4,168232,11,9,2,14,0,4,1,0,1887,45,39
16670,16670,47,5,201699,7,12,2,4,0,4,1,0,0,50,39
16671,16671,33,4,511517,11,9,2,10,0,4,1,0,0,40,39
16672,16672,40,4,118001,0,6,2,3,0,2,1,0,0,40,39
16673,16673,38,4,193961,15,10,2,3,0,1,1,0,0,40,30
16674,16674,21,4,32732,15,10,4,12,1,4,1,0,0,40,39
16675,16675,40,4,223548,11,9,2,1,0,4,1,0,0,40,26
16676,16676,33,4,389932,11,9,0,14,1,2,1,0,0,55,39
16677,16677,29,4,102345,15,10,4,13,1,4,1,0,0,52,39
16678,16678,41,4,107584,15,10,5,14,1,4,1,0,0,35,39
16679,16679,20,0,34321,15,10,4,0,3,4,0,0,0,30,39
16680,16680,20,7,39478,15,10,4,4,3,4,1,0,0,54,39
16681,16681,34,6,276221,0,6,2,5,0,4,1,0,0,40,39
16682,16682,78,5,385242,9,13,2,4,0,4,1,9386,0,45,39
16683,16683,46,4,235646,11,9,2,3,0,4,1,0,0,40,39
16684,16684,40,4,123306,8,11,2,10,0,4,1,0,0,40,39
16685,16685,59,4,38573,15,10,2,4,0,4,1,0,0,40,39
16686,16686,23,4,216889,11,9,4,6,1,4,1,0,0,40,39
16687,16687,23,4,386705,15,10,4,1,3,4,1,0,0,24,39
16688,16688,47,6,249585,15,10,2,3,0,4,1,0,0,30,39
16689,16689,31,2,47276,9,13,2,8,0,4,1,0,0,38,39
16690,16690,42,6,162758,15,10,2,6,0,4,1,0,0,56,39
16691,16691,46,2,146497,11,9,0,10,1,4,0,0,0,40,39
16692,16692,29,4,190765,11,9,0,7,1,4,1,0,0,44,39
16693,16693,21,4,186314,11,9,2,1,0,4,1,0,0,40,39
16694,16694,55,4,213615,11,9,2,3,0,4,1,0,0,40,39
16695,16695,38,4,162322,8,11,4,13,3,4,0,0,0,40,39
16696,16696,44,7,115932,12,14,2,4,0,4,1,0,0,40,39
16697,16697,61,6,392694,15,10,0,4,1,4,1,0,0,50,39
16698,16698,38,7,143517,9,13,4,4,3,4,1,0,0,40,39
16699,16699,50,5,123429,9,13,2,10,0,4,1,0,0,45,22
16700,16700,53,4,254285,12,14,2,10,0,4,1,0,0,40,39
16701,16701,37,4,238311,11,9,2,7,0,2,1,0,0,36,39
16702,16702,49,4,281647,12,14,2,4,0,4,1,0,0,45,39
16703,16703,30,4,75167,15,10,2,7,0,4,1,0,0,40,39
16704,16704,19,4,252862,8,11,4,10,3,4,0,0,0,40,39
16705,16705,59,6,199240,11,9,0,10,1,4,1,0,0,20,9
16706,16706,43,4,145762,9,13,2,4,0,4,1,0,0,40,39
16707,16707,29,2,142443,9,13,2,10,0,4,1,0,0,60,39
16708,16708,49,4,99361,14,15,2,10,0,4,1,0,0,45,39
16709,16709,36,4,105138,11,9,0,14,1,4,1,0,0,50,39
16710,16710,26,4,183171,1,7,4,8,3,2,1,1055,0,32,39
16711,16711,18,4,151866,15,10,4,12,1,4,0,0,0,20,39
16712,16712,60,4,297261,15,10,6,12,1,4,0,0,0,15,39
16713,16713,43,4,148998,11,9,0,1,4,4,0,0,0,40,39
16714,16714,42,4,143046,11,9,4,8,3,4,0,0,0,40,39
16715,16715,41,4,183850,11,9,0,12,1,4,1,0,0,50,39
16716,16716,55,6,248841,12,14,2,10,0,4,1,0,1977,40,39
16717,16717,31,4,198452,9,13,4,1,3,4,0,0,0,40,39
16718,16718,20,4,161092,15,10,4,6,3,4,1,0,0,40,39
16719,16719,37,4,112497,12,14,2,4,0,4,1,0,0,40,39
16720,16720,51,6,155963,15,10,2,3,0,4,1,0,0,55,39
16721,16721,28,4,147560,15,10,2,12,0,4,1,0,1902,55,39
16722,16722,24,4,376393,8,11,4,12,1,4,0,0,0,40,39
16723,16723,21,7,151790,15,10,4,1,3,4,0,0,0,30,39
16724,16724,21,4,438139,11,9,4,12,1,4,1,0,0,50,39
16725,16725,20,0,163911,15,10,4,0,3,4,0,0,0,40,39
16726,16726,35,4,214896,11,9,0,1,1,4,0,0,0,45,39
16727,16727,30,4,102821,15,10,2,3,1,4,1,0,0,40,26
16728,16728,44,6,90021,11,9,2,3,0,4,1,0,0,30,39
16729,16729,45,4,77085,9,13,2,3,0,1,1,0,0,40,24
16730,16730,42,4,158555,0,6,2,4,0,4,1,0,0,40,39
16731,16731,36,0,28160,11,9,0,0,1,4,0,0,0,40,39
16732,16732,32,4,462255,9,13,0,4,1,4,0,0,0,40,39
16733,16733,33,4,144949,11,9,4,6,1,4,1,0,0,40,39
16734,16734,27,4,116207,6,5,2,3,0,4,1,0,0,32,39
16735,16735,17,4,187308,0,6,4,8,3,4,0,0,0,15,39
16736,16736,45,2,189890,11,9,4,1,4,4,0,0,0,40,39
16737,16737,41,4,185267,9,13,2,10,0,4,1,0,0,40,39
16738,16738,19,4,63434,15,10,4,7,1,4,0,0,0,35,39
16739,16739,45,4,1366120,8,11,0,8,1,4,0,0,0,8,39
16740,16740,41,5,495061,10,16,2,10,0,4,1,99999,0,70,39
16741,16741,34,2,134886,11,9,2,8,5,4,0,0,1740,35,39
16742,16742,33,4,129707,9,13,4,1,1,4,1,0,0,60,39
16743,16743,17,0,181337,0,6,4,0,3,3,0,0,0,20,39
16744,16744,51,4,74784,9,13,0,12,1,4,0,0,0,60,39
16745,16745,33,4,44392,11,9,0,6,3,4,1,0,0,20,39
16746,16746,23,4,406641,15,10,4,6,2,4,0,0,0,18,39
16747,16747,52,4,89041,9,13,3,10,1,4,1,0,0,30,39
16748,16748,36,0,139770,15,10,0,0,3,4,0,0,0,32,39
16749,16749,25,4,180212,11,9,4,1,4,2,0,0,0,40,39
16750,16750,38,0,338212,15,10,2,0,5,4,0,0,0,20,39
16751,16751,64,6,178472,6,5,5,14,1,4,1,0,0,45,39
16752,16752,42,4,384236,12,14,2,10,0,4,1,7688,0,40,39
16753,16753,29,4,168470,11,9,4,14,3,4,1,0,0,40,39
16754,16754,26,2,80485,9,13,4,10,1,4,0,0,0,38,39
16755,16755,38,0,181705,11,9,2,0,0,4,1,0,0,24,39
16756,16756,24,4,216867,0,6,4,8,2,4,1,0,0,30,26
16757,16757,43,1,214541,15,10,2,4,0,4,1,0,0,40,39
16758,16758,38,4,383239,0,6,2,3,0,4,1,3103,0,40,39
16759,16759,28,4,70034,9,13,2,12,0,4,1,0,0,45,39
16760,16760,18,0,266287,15,10,4,0,3,4,0,0,0,25,39
16761,16761,44,4,128485,8,11,2,3,0,2,1,0,0,40,39
16762,16762,81,0,89015,11,9,2,0,0,4,1,0,0,18,39
16763,16763,55,4,106740,11,9,2,4,0,4,1,0,0,40,39
16764,16764,52,4,167527,1,7,6,8,4,2,0,0,0,40,39
16765,16765,31,4,19302,9,13,2,10,0,4,1,0,0,40,39
16766,16766,35,4,210150,11,9,0,1,4,4,0,0,0,40,39
16767,16767,39,4,179824,11,9,4,7,4,2,0,0,0,36,39
16768,16768,27,4,420351,11,9,4,14,3,4,1,0,0,40,39
16769,16769,23,7,215443,15,10,4,1,1,4,1,0,0,15,39
16770,16770,26,4,116044,1,7,5,3,2,4,1,2907,0,50,39
16771,16771,33,4,215306,8,11,4,8,1,4,1,0,0,40,5
16772,16772,39,4,108069,15,10,4,3,4,4,0,0,0,40,39
16773,16773,44,4,260046,11,9,0,14,1,4,1,0,0,40,39
16774,16774,38,4,31053,11,9,0,4,4,4,0,0,0,40,39
16775,16775,18,4,362302,2,8,4,8,3,4,1,0,0,15,39
16776,16776,54,4,87205,11,9,6,8,1,4,0,0,0,15,39
16777,16777,45,4,191703,11,9,4,1,3,2,0,0,0,40,39
16778,16778,43,4,242968,12,14,2,4,0,1,1,0,0,40,19
16779,16779,23,2,185575,9,13,4,10,3,4,0,0,0,40,39
16780,16780,37,4,177858,15,10,4,4,1,4,1,2174,0,40,39
16781,16781,33,6,73585,1,7,2,3,0,4,1,0,0,50,39
16782,16782,45,4,301802,9,13,2,14,0,4,1,0,0,50,39
16783,16783,32,5,108467,9,13,4,4,1,4,1,0,0,55,39
16784,16784,47,4,431245,5,4,2,3,0,4,1,0,0,40,39
16785,16785,44,4,157217,7,12,2,10,0,4,1,0,0,40,39
16786,16786,22,4,204935,11,9,4,7,3,4,1,0,0,40,39
16787,16787,17,4,277112,1,7,4,12,3,4,1,0,0,30,39
16788,16788,64,5,59145,10,16,2,4,0,4,1,0,1902,60,39
16789,16789,30,2,159773,9,13,2,11,0,4,1,0,0,45,39
16790,16790,51,4,118793,9,13,2,10,0,4,1,0,0,70,39
16791,16791,26,7,152457,11,9,4,11,1,4,1,0,0,40,39
16792,16792,31,4,187901,15,10,4,12,1,4,0,0,1504,40,39
16793,16793,50,4,266529,1,7,2,3,0,4,1,0,0,40,39
16794,16794,18,0,256179,15,10,4,0,3,4,1,594,0,10,39
16795,16795,63,4,113756,11,9,4,4,3,4,0,0,0,40,39
16796,16796,48,4,83444,8,11,2,4,0,4,1,0,0,43,39
16797,16797,37,5,30529,9,13,2,12,0,4,1,0,2415,50,39
16798,16798,51,0,146325,11,9,2,0,0,4,1,0,0,28,39
16799,16799,29,4,198825,11,9,4,4,1,4,0,0,0,38,39
16800,16800,69,4,71489,12,14,2,10,0,4,1,0,0,25,39
16801,16801,56,4,111218,11,9,2,14,0,4,1,0,0,60,39
16802,16802,26,0,221626,9,13,2,0,5,4,0,0,0,40,39
16803,16803,39,2,203482,12,14,2,10,0,4,1,7298,0,40,39
16804,16804,42,6,352196,11,9,5,8,1,4,0,0,0,22,39
16805,16805,41,1,355918,11,9,2,13,0,4,1,0,0,40,39
16806,16806,45,4,168262,11,9,2,7,0,4,1,0,1887,40,39
16807,16807,23,4,182615,15,10,4,1,3,4,1,0,0,40,39
16808,16808,29,4,211482,9,13,4,10,1,4,1,0,0,50,39
16809,16809,34,4,386370,15,10,2,3,0,4,1,0,0,50,39
16810,16810,31,0,85077,9,13,2,0,5,4,0,0,1902,20,39
16811,16811,46,2,180010,9,13,2,10,5,4,0,0,0,40,39
16812,16812,46,8,142210,11,9,2,7,5,4,0,0,0,25,39
16813,16813,33,4,415706,4,3,5,8,4,4,0,0,0,40,26
16814,16814,46,4,237731,8,11,2,1,0,4,1,0,0,40,39
16815,16815,26,4,343506,11,9,4,8,3,2,0,0,0,40,39
16816,16816,49,2,116163,9,13,0,10,4,4,0,0,0,50,10
16817,16817,66,0,206560,11,9,6,0,1,3,0,0,0,35,33
16818,16818,55,7,153451,11,9,2,13,5,4,0,0,1887,40,39
16819,16819,35,4,301862,11,9,2,7,0,4,1,0,0,40,39
16820,16820,27,4,33429,15,10,0,1,4,4,0,0,0,40,39
16821,16821,31,4,169583,11,9,4,4,3,4,0,0,0,40,39
16822,16822,47,4,146497,15,10,5,1,4,4,0,0,0,16,11
16823,16823,48,6,383384,11,9,2,3,0,4,1,0,0,40,39
16824,16824,27,4,240809,15,10,4,1,1,4,0,0,0,56,39
16825,16825,38,4,203763,11,9,0,1,1,4,0,0,0,40,39
16826,16826,27,4,218785,11,9,2,4,5,4,0,0,0,40,39
16827,16827,23,0,381741,7,12,4,0,3,4,1,0,1721,20,39
16828,16828,17,4,244602,2,8,4,8,3,4,1,0,0,15,39
16829,16829,44,7,175696,9,13,2,4,0,4,1,0,0,40,39
16830,16830,26,4,101027,11,9,2,12,0,4,1,0,0,48,39
16831,16831,37,4,99270,11,9,4,14,2,4,0,0,0,40,39
16832,16832,49,4,224393,9,13,2,4,0,4,1,0,0,55,39
16833,16833,42,4,192381,11,9,2,3,0,4,1,0,0,40,39
16834,16834,26,4,131686,9,13,4,10,1,4,0,0,0,40,39
16835,16835,73,0,84390,8,11,3,0,1,4,0,0,0,32,39
16836,16836,44,4,277533,15,10,2,3,0,4,1,0,0,40,39
16837,16837,47,4,72880,12,14,4,10,1,4,0,0,0,40,39
16838,16838,28,0,149646,15,10,0,0,3,4,0,0,0,20,0
16839,16839,49,4,209057,15,10,0,13,1,4,1,0,0,40,39
16840,16840,17,4,108909,11,9,4,12,3,4,0,0,0,20,39
16841,16841,42,4,74949,15,10,0,10,1,4,1,0,0,40,39
16842,16842,30,4,235639,0,6,2,3,0,4,1,0,0,40,39
16843,16843,36,7,137421,8,11,2,13,0,1,1,0,0,37,17
16844,16844,53,4,122412,9,13,4,10,1,4,0,0,0,40,39
16845,16845,23,4,434894,11,9,2,6,0,2,1,0,0,40,39
16846,16846,35,4,379959,11,9,0,8,1,4,0,0,0,40,39
16847,16847,32,4,95885,1,7,4,3,1,0,1,13550,0,60,39
16848,16848,39,4,225330,9,13,6,10,4,4,0,0,0,50,31
16849,16849,40,4,32627,12,14,2,10,0,4,1,0,0,60,39
16850,16850,28,4,65171,15,10,2,1,0,4,1,0,0,40,39
16851,16851,32,4,193380,11,9,4,14,3,4,1,0,0,40,39
16852,16852,42,4,184823,15,10,4,1,3,4,0,0,0,40,39
16853,16853,35,4,81259,9,13,4,1,1,4,0,0,0,43,39
16854,16854,35,4,301369,2,8,4,7,4,2,0,0,0,40,39
16855,16855,21,4,190968,11,9,4,7,3,4,1,0,0,40,39
16856,16856,71,4,196610,5,4,6,4,1,4,1,6097,0,40,39
16857,16857,31,4,330715,11,9,5,8,1,4,1,0,0,40,39
